Timestamp,vehicle_id,stamp.nanoseconds,data._d,data.direct_control.motor_throttle,data.direct_control.steering_servo,data.speed_curvature.speed,data.speed_curvature.curvature,data.trajectory_segment.start_point.t.nanoseconds,data.trajectory_segment.start_point.px,data.trajectory_segment.start_point.py,data.trajectory_segment.start_point.vx,data.trajectory_segment.start_point.vy,data.trajectory_segment.end_point.t.nanoseconds,data.trajectory_segment.end_point.px,data.trajectory_segment.end_point.py,data.trajectory_segment.end_point.vx,data.trajectory_segment.end_point.vy
1539614130120221000,0,0,0,0.1753234863,-0.0571289062,0,0,0,0,0,0,0,0,0,0,0,0
1539614130140165000,0,0,0,0.1753234863,-0.0571289062,0,0,0,0,0,0,0,0,0,0,0,0
1539614130160502000,0,0,0,0.1753234863,-0.0571289062,0,0,0,0,0,0,0,0,0,0,0,0
1539614130180486000,0,0,0,0.1753234863,-0.0571289062,0,0,0,0,0,0,0,0,0,0,0,0
1539614130200291000,0,0,0,0.1753234863,-0.0571289062,0,0,0,0,0,0,0,0,0,0,0,0
1539614130220216000,0,0,0,0.1753234863,-0.0571289062,0,0,0,0,0,0,0,0,0,0,0,0
1539614130240165000,0,0,0,0.1753234863,-0.0571289062,0,0,0,0,0,0,0,0,0,0,0,0
1539614130260505000,0,0,0,0.1753234863,-0.0571289062,0,0,0,0,0,0,0,0,0,0,0,0
1539614130280468000,0,0,0,0.1753234863,-0.0571289062,0,0,0,0,0,0,0,0,0,0,0,0
1539614130300332000,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614130320215000,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614130340136000,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614130360232000,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614130380319999,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614130400291999,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614130420153999,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614130440198999,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614130460232999,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614130480900999,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614130500141999,0,0,0,0.1753234863,-0.0380859375,0,0,0,0,0,0,0,0,0,0,0,0
1539614130520175999,0,0,0,0.1753234863,-0.0380859375,0,0,0,0,0,0,0,0,0,0,0,0
1539614130540573999,0,0,0,0.1753234863,-0.0380859375,0,0,0,0,0,0,0,0,0,0,0,0
1539614130560235999,0,0,0,0.1558532715,-0.0380859375,0,0,0,0,0,0,0,0,0,0,0,0
1539614130580510999,0,0,0,0.1428527832,-0.0380859375,0,0,0,0,0,0,0,0,0,0,0,0
1539614130600182999,0,0,0,0.1363830566,-0.0380859375,0,0,0,0,0,0,0,0,0,0,0,0
1539614130620186999,0,0,0,0.1233825684,-0.0380859375,0,0,0,0,0,0,0,0,0,0,0,0
1539614130640577999,0,0,0,0.1168823242,-0.0285644531,0,0,0,0,0,0,0,0,0,0,0,0
1539614130660222999,0,0,0,0.1104125977,-0.0285644531,0,0,0,0,0,0,0,0,0,0,0,0
1539614130680512999,0,0,0,0.1039123535,-0.0285644531,0,0,0,0,0,0,0,0,0,0,0,0
1539614130700234999,0,0,0,0.1039123535,-0.0285644531,0,0,0,0,0,0,0,0,0,0,0,0
1539614130720185999,0,0,0,0.0974121094,-0.0285644531,0,0,0,0,0,0,0,0,0,0,0,0
1539614130740507999,0,0,0,0.0909118652,-0.0285644531,0,0,0,0,0,0,0,0,0,0,0,0
1539614130760566999,0,0,0,0.0844421387,-0.0285644531,0,0,0,0,0,0,0,0,0,0,0,0
1539614130780461999,0,0,0,0.0844421387,-0.0190429688,0,0,0,0,0,0,0,0,0,0,0,0
1539614130800218998,0,0,0,0.0844421387,-0.0190429688,0,0,0,0,0,0,0,0,0,0,0,0
1539614130820520998,0,0,0,0.0844421387,-0.0190429688,0,0,0,0,0,0,0,0,0,0,0,0
1539614130840471998,0,0,0,0.0779418945,-0.0190429688,0,0,0,0,0,0,0,0,0,0,0,0
1539614130860510998,0,0,0,0.0779418945,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614130880492998,0,0,0,0.0714416504,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614130900236998,0,0,0,0.0584411621,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614130920570998,0,0,0,0.0454711914,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614130940559998,0,0,0,0.0260009766,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614130960220998,0,0,0,0.0065002441,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614130980428998,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131000233000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131020456000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131040171000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131060166000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131080454000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131100236000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131120564000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131140233000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131160168000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131180482000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131200159000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131220488000,0,0,0,-0.0000000000,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131240170000,0,0,0,-0.0098876953,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131260172000,0,0,0,-0.0197753906,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614131280327000,0,0,0,-0.0197753906,0.0066833496,0,0,0,0,0,0,0,0,0,0,0,0
1539614131300387000,0,0,0,-0.0197753906,0.0066833496,0,0,0,0,0,0,0,0,0,0,0,0
1539614131320592000,0,0,0,-0.0197753906,0.0066833496,0,0,0,0,0,0,0,0,0,0,0,0
1539614131340426000,0,0,0,-0.0197753906,0.0066833496,0,0,0,0,0,0,0,0,0,0,0,0
1539614131360203999,0,0,0,-0.0296936035,0.0066833496,0,0,0,0,0,0,0,0,0,0,0,0
1539614131380464000,0,0,0,-0.0296936035,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614131400383999,0,0,0,-0.0395812988,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614131420948999,0,0,0,-0.0494995117,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614131440254999,0,0,0,-0.0791931152,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614131460184999,0,0,0,-0.0791931152,0.0200195312,0,0,0,0,0,0,0,0,0,0,0,0
1539614131480172999,0,0,0,-0.0791931152,0.0200195312,0,0,0,0,0,0,0,0,0,0,0,0
1539614131500177999,0,0,0,-0.0791931152,0.0266723633,0,0,0,0,0,0,0,0,0,0,0,0
1539614131520542999,0,0,0,-0.0890808105,0.0333557129,0,0,0,0,0,0,0,0,0,0,0,0
1539614131540219999,0,0,0,-0.0890808105,0.0600280762,0,0,0,0,0,0,0,0,0,0,0,0
1539614131560190999,0,0,0,-0.0890808105,0.0733337402,0,0,0,0,0,0,0,0,0,0,0,0
1539614131580242999,0,0,0,-0.0989990234,0.0866699219,0,0,0,0,0,0,0,0,0,0,0,0
1539614131600176999,0,0,0,-0.0989990234,0.0933532715,0,0,0,0,0,0,0,0,0,0,0,0
1539614131620547999,0,0,0,-0.0989990234,0.1066894531,0,0,0,0,0,0,0,0,0,0,0,0
1539614131640201999,0,0,0,-0.0989990234,0.1133422852,0,0,0,0,0,0,0,0,0,0,0,0
1539614131660605999,0,0,0,-0.0989990234,0.1133422852,0,0,0,0,0,0,0,0,0,0,0,0
1539614131680503999,0,0,0,-0.0989990234,0.1133422852,0,0,0,0,0,0,0,0,0,0,0,0
1539614131700497999,0,0,0,-0.1088867188,0.1133422852,0,0,0,0,0,0,0,0,0,0,0,0
1539614131720197999,0,0,0,-0.1088867188,0.1133422852,0,0,0,0,0,0,0,0,0,0,0,0
1539614131740574999,0,0,0,-0.1088867188,0.1133422852,0,0,0,0,0,0,0,0,0,0,0,0
1539614131760670998,0,0,0,-0.1188049316,0.1133422852,0,0,0,0,0,0,0,0,0,0,0,0
1539614131780356998,0,0,0,-0.1188049316,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614131800518999,0,0,0,-0.1188049316,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614131820517998,0,0,0,-0.1188049316,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614131840220998,0,0,0,-0.1188049316,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614131860158998,0,0,0,-0.1188049316,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614131880237998,0,0,0,-0.1188049316,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614131900167998,0,0,0,-0.1286926270,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614131920211998,0,0,0,-0.1286926270,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614131940160998,0,0,0,-0.1286926270,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614131960155998,0,0,0,-0.1286926270,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614131980173998,0,0,0,-0.1286926270,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614132000774000,0,0,0,-0.1286926270,0.1266784668,0,0,0,0,0,0,0,0,0,0,0,0
1539614132020236000,0,0,0,-0.1286926270,0.1266784668,0,0,0,0,0,0,0,0,0,0,0,0
1539614132040419000,0,0,0,-0.1286926270,0.1266784668,0,0,0,0,0,0,0,0,0,0,0,0
1539614132060190000,0,0,0,-0.1385803223,0.1333312988,0,0,0,0,0,0,0,0,0,0,0,0
1539614132080170000,0,0,0,-0.1385803223,0.1333312988,0,0,0,0,0,0,0,0,0,0,0,0
1539614132100614000,0,0,0,-0.1385803223,0.1333312988,0,0,0,0,0,0,0,0,0,0,0,0
1539614132120237000,0,0,0,-0.1385803223,0.1400146484,0,0,0,0,0,0,0,0,0,0,0,0
1539614132140504000,0,0,0,-0.1484985352,0.1400146484,0,0,0,0,0,0,0,0,0,0,0,0
1539614132160153000,0,0,0,-0.1484985352,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132180166000,0,0,0,-0.1484985352,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132200531000,0,0,0,-0.1583862305,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132220220000,0,0,0,-0.1583862305,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132240365000,0,0,0,-0.1583862305,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132260172000,0,0,0,-0.1583862305,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132280419000,0,0,0,-0.1583862305,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132300270000,0,0,0,-0.1683044434,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132320220000,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132340221000,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132360182999,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132380344000,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132400184000,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132420232999,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132440308999,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132460168999,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132480359999,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132500171999,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132520230999,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132540312999,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132560245999,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132580391999,0,0,0,-0.1781921387,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132600214999,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132620160999,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132640329999,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132660485999,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132680545999,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132700235999,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132720444999,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132740353999,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132760453998,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132780186999,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132800395999,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132820384998,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132840259998,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132860619998,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132880288998,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132900233998,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132920446998,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132940177998,0,0,0,-0.1881103516,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132960541998,0,0,0,-0.1979980469,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614132980306998,0,0,0,-0.1979980469,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614133000401000,0,0,0,-0.1979980469,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614133020399000,0,0,0,-0.1979980469,0.1600036621,0,0,0,0,0,0,0,0,0,0,0,0
1539614133040214000,0,0,0,-0.1979980469,0.1600036621,0,0,0,0,0,0,0,0,0,0,0,0
1539614133060546000,0,0,0,-0.1979980469,0.1600036621,0,0,0,0,0,0,0,0,0,0,0,0
1539614133080345000,0,0,0,-0.1979980469,0.1666870117,0,0,0,0,0,0,0,0,0,0,0,0
1539614133100389000,0,0,0,-0.1979980469,0.1933288574,0,0,0,0,0,0,0,0,0,0,0,0
1539614133120515000,0,0,0,-0.1979980469,0.2133483887,0,0,0,0,0,0,0,0,0,0,0,0
1539614133140193000,0,0,0,-0.1979980469,0.2533264160,0,0,0,0,0,0,0,0,0,0,0,0
1539614133160426000,0,0,0,-0.1979980469,0.2533264160,0,0,0,0,0,0,0,0,0,0,0,0
1539614133180381000,0,0,0,-0.1979980469,0.2933349609,0,0,0,0,0,0,0,0,0,0,0,0
1539614133200420000,0,0,0,-0.1979980469,0.3133239746,0,0,0,0,0,0,0,0,0,0,0,0
1539614133220552000,0,0,0,-0.1979980469,0.3333435059,0,0,0,0,0,0,0,0,0,0,0,0
1539614133240257000,0,0,0,-0.1979980469,0.3333435059,0,0,0,0,0,0,0,0,0,0,0,0
1539614133260154000,0,0,0,-0.1979980469,0.3600158691,0,0,0,0,0,0,0,0,0,0,0,0
1539614133280420000,0,0,0,-0.1979980469,0.3600158691,0,0,0,0,0,0,0,0,0,0,0,0
1539614133300453000,0,0,0,-0.1979980469,0.3600158691,0,0,0,0,0,0,0,0,0,0,0,0
1539614133320609000,0,0,0,-0.1979980469,0.3800048828,0,0,0,0,0,0,0,0,0,0,0,0
1539614133340436000,0,0,0,-0.1979980469,0.3999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614133360420999,0,0,0,-0.1979980469,0.3999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614133380512999,0,0,0,-0.1979980469,0.4200134277,0,0,0,0,0,0,0,0,0,0,0,0
1539614133400475999,0,0,0,-0.1979980469,0.4400024414,0,0,0,0,0,0,0,0,0,0,0,0
1539614133420456999,0,0,0,-0.1979980469,0.4599914551,0,0,0,0,0,0,0,0,0,0,0,0
1539614133440647999,0,0,0,-0.1979980469,0.4599914551,0,0,0,0,0,0,0,0,0,0,0,0
1539614133460436999,0,0,0,-0.1979980469,0.4800109863,0,0,0,0,0,0,0,0,0,0,0,0
1539614133480679999,0,0,0,-0.1979980469,0.4800109863,0,0,0,0,0,0,0,0,0,0,0,0
1539614133500595999,0,0,0,-0.1979980469,0.4800109863,0,0,0,0,0,0,0,0,0,0,0,0
1539614133520554999,0,0,0,-0.1979980469,0.4800109863,0,0,0,0,0,0,0,0,0,0,0,0
1539614133540247999,0,0,0,-0.1979980469,0.4800109863,0,0,0,0,0,0,0,0,0,0,0,0
1539614133560188999,0,0,0,-0.1979980469,0.5466613770,0,0,0,0,0,0,0,0,0,0,0,0
1539614133580205999,0,0,0,-0.1979980469,0.5466613770,0,0,0,0,0,0,0,0,0,0,0,0
1539614133600524999,0,0,0,-0.1979980469,0.5666503906,0,0,0,0,0,0,0,0,0,0,0,0
1539614133620399999,0,0,0,-0.1979980469,0.5666503906,0,0,0,0,0,0,0,0,0,0,0,0
1539614133640257999,0,0,0,-0.1979980469,0.5866699219,0,0,0,0,0,0,0,0,0,0,0,0
1539614133660230999,0,0,0,-0.1979980469,0.6066589355,0,0,0,0,0,0,0,0,0,0,0,0
1539614133680210999,0,0,0,-0.1979980469,0.6066589355,0,0,0,0,0,0,0,0,0,0,0,0
1539614133700473999,0,0,0,-0.1979980469,0.6266479492,0,0,0,0,0,0,0,0,0,0,0,0
1539614133720547999,0,0,0,-0.1979980469,0.6266479492,0,0,0,0,0,0,0,0,0,0,0,0
1539614133740197999,0,0,0,-0.1979980469,0.6466674805,0,0,0,0,0,0,0,0,0,0,0,0
1539614133760191999,0,0,0,-0.1979980469,0.6466674805,0,0,0,0,0,0,0,0,0,0,0,0
1539614133780293998,0,0,0,-0.1979980469,0.6933288574,0,0,0,0,0,0,0,0,0,0,0,0
1539614133800383998,0,0,0,-0.1979980469,0.6933288574,0,0,0,0,0,0,0,0,0,0,0,0
1539614133820557998,0,0,0,-0.1979980469,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614133840187998,0,0,0,-0.1979980469,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614133860402998,0,0,0,-0.1979980469,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614133880240998,0,0,0,-0.1979980469,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614133900317998,0,0,0,-0.1979980469,0.7533264160,0,0,0,0,0,0,0,0,0,0,0,0
1539614133920219998,0,0,0,-0.1979980469,0.7533264160,0,0,0,0,0,0,0,0,0,0,0,0
1539614133940164998,0,0,0,-0.1979980469,0.7533264160,0,0,0,0,0,0,0,0,0,0,0,0
1539614133960454998,0,0,0,-0.1979980469,0.7733154297,0,0,0,0,0,0,0,0,0,0,0,0
1539614133980169998,0,0,0,-0.1979980469,0.7733154297,0,0,0,0,0,0,0,0,0,0,0,0
1539614134000260000,0,0,0,-0.1979980469,0.7733154297,0,0,0,0,0,0,0,0,0,0,0,0
1539614134020288000,0,0,0,-0.1979980469,0.7733154297,0,0,0,0,0,0,0,0,0,0,0,0
1539614134040205000,0,0,0,-0.1979980469,0.7933349609,0,0,0,0,0,0,0,0,0,0,0,0
1539614134060298000,0,0,0,-0.1979980469,0.7933349609,0,0,0,0,0,0,0,0,0,0,0,0
1539614134080217000,0,0,0,-0.1979980469,0.7933349609,0,0,0,0,0,0,0,0,0,0,0,0
1539614134100395000,0,0,0,-0.1979980469,0.7933349609,0,0,0,0,0,0,0,0,0,0,0,0
1539614134120172000,0,0,0,-0.1979980469,0.8133239746,0,0,0,0,0,0,0,0,0,0,0,0
1539614134140161000,0,0,0,-0.1979980469,0.8333129883,0,0,0,0,0,0,0,0,0,0,0,0
1539614134160432000,0,0,0,-0.1979980469,0.8333129883,0,0,0,0,0,0,0,0,0,0,0,0
1539614134180216000,0,0,0,-0.1979980469,0.8333129883,0,0,0,0,0,0,0,0,0,0,0,0
1539614134200455000,0,0,0,-0.1979980469,0.8333129883,0,0,0,0,0,0,0,0,0,0,0,0
1539614134220551000,0,0,0,-0.1979980469,0.8333129883,0,0,0,0,0,0,0,0,0,0,0,0
1539614134240507000,0,0,0,-0.1979980469,0.8333129883,0,0,0,0,0,0,0,0,0,0,0,0
1539614134260163000,0,0,0,-0.1979980469,0.8333129883,0,0,0,0,0,0,0,0,0,0,0,0
1539614134280183000,0,0,0,-0.1979980469,0.8599853516,0,0,0,0,0,0,0,0,0,0,0,0
1539614134300550000,0,0,0,-0.1979980469,0.8599853516,0,0,0,0,0,0,0,0,0,0,0,0
1539614134320216000,0,0,0,-0.1979980469,0.8599853516,0,0,0,0,0,0,0,0,0,0,0,0
1539614134340646999,0,0,0,-0.1979980469,0.8599853516,0,0,0,0,0,0,0,0,0,0,0,0
1539614134360178999,0,0,0,-0.1979980469,0.8599853516,0,0,0,0,0,0,0,0,0,0,0,0
1539614134380293999,0,0,0,-0.1979980469,0.8599853516,0,0,0,0,0,0,0,0,0,0,0,0
1539614134400458000,0,0,0,-0.1979980469,0.8599853516,0,0,0,0,0,0,0,0,0,0,0,0
1539614134420233999,0,0,0,-0.1979980469,0.8599853516,0,0,0,0,0,0,0,0,0,0,0,0
1539614134440704999,0,0,0,-0.1979980469,0.8599853516,0,0,0,0,0,0,0,0,0,0,0,0
1539614134460161999,0,0,0,-0.1979980469,0.8799743652,0,0,0,0,0,0,0,0,0,0,0,0
1539614134480664999,0,0,0,-0.1979980469,0.8799743652,0,0,0,0,0,0,0,0,0,0,0,0
1539614134500491999,0,0,0,-0.1979980469,0.8799743652,0,0,0,0,0,0,0,0,0,0,0,0
1539614134520227999,0,0,0,-0.1979980469,0.8799743652,0,0,0,0,0,0,0,0,0,0,0,0
1539614134540735999,0,0,0,-0.1979980469,0.8799743652,0,0,0,0,0,0,0,0,0,0,0,0
1539614134560149999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134580208999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134600734999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134620558999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134640509999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134660327999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134680179999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134700604999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134720391999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134740346999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134760143999,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134780177998,0,0,0,-0.1979980469,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134800506998,0,0,0,-0.1484985352,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134820398998,0,0,0,-0.1484985352,0.8999938965,0,0,0,0,0,0,0,0,0,0,0,0
1539614134840434998,0,0,0,-0.1385803223,0.8333129883,0,0,0,0,0,0,0,0,0,0,0,0
1539614134860179998,0,0,0,-0.1286926270,0.7733154297,0,0,0,0,0,0,0,0,0,0,0,0
1539614134880254998,0,0,0,-0.1188049316,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
