Timestamp,vehicle_id,stamp.nanoseconds,pose.x,pose.y,pose.yaw,odometer_distance,imu_acceleration_forward,imu_acceleration_left,speed,battery_voltage,motor_current
1539705353708401999,0,1539705353700104289,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0100000000,0.0000000000,7.8634906000,0.0000000000
1539705353732772999,0,1539705353720106126,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353748063999,0,1539705353740106964,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8634906000,0.0000000000
1539705353770191999,0,1539705353760082802,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353788397998,0,1539705353780085639,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353808841998,0,1539705353800082477,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0200000000,0.0000000000,7.8751575000,0.0000000000
1539705353828709998,0,1539705353820104314,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705353847989998,0,1539705353840084152,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705353868504998,0,1539705353860081990,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353888570998,0,1539705353880084827,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353910880998,0,1539705353900081665,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705353928780998,0,1539705353920097502,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705353949224998,0,1539705353940104340,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705353968766998,0,1539705353960086178,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705353988830998,0,1539705353980084015,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354008461000,0,1539705354000081853,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354028263000,0,1539705354020084690,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354047991000,0,1539705354040082528,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705354067941000,0,1539705354060083366,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705354090989000,0,1539705354080083203,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354108816000,0,1539705354100081041,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354131813000,0,1539705354120085879,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705354148464000,0,1539705354140095716,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
